1787023705,0, 25143, 100, 26, 188.61, 1372, 877, 82, Not Active
1787023706,0, 25143, 100, 31, 124.63, 1380, 877, 81, Not Active
1787023707,0, 25143, 100, 26, 259.77, 1372, 877, 82, Active
1787023708,0, 25143, 72, 18, 245.65, 1365, 877, 81, Active
1787023709,0, 25143, 100, 26, 196.79, 1365, 877, 82, Not Active
1787023710,0, 25143, 100, 27, 193.19, 1365, 877, 82, Not Active
1787023711,0, 25143, 99, 29, 164.78, 1372, 877, 82, Not Active
1787023712,0, 25143, 100, 28, 142.98, 1380, 877, 82, Not Active
1787023713,0, 25143, 100, 28, 143.02, 1380, 877, 82, Not Active
1787023714,0, 25143, 68, 11, 126.63, 1380, 877, 80, Not Active
1787023715,0, 25143, 100, 31, 143.90, 1372, 877, 81, Active
1787023716,0, 25143, 100, 25, 143.17, 1365, 877, 81, Not Active
1787023717,0, 25143, 100, 30, 175.68, 1380, 877, 82, Not Active
1787023718,0, 25143, 100, 31, 210.24, 1372, 877, 81, Active
1787023720,0, 25143, 100, 28, 138.05, 1372, 877, 82, Not Active
1787023721,0, 25143, 70, 16, 176.67, 1380, 877, 80, Not Active
1787023722,0, 25143, 100, 25, 190.07, 1372, 877, 81, Active
1787023723,0, 25143, 99, 25, 229.45, 1380, 877, 82, Not Active
1787023724,0, 25143, 100, 26, 262.47, 1357, 877, 82, Active
1787023725,0, 25143, 100, 28, 207.26, 1372, 877, 81, Active
1787023726,0, 25143, 99, 28, 143.14, 1372, 877, 82, Active
1787023727,0, 25143, 100, 28, 182.51, 1365, 877, 82, Not Active
1787023728,0, 25143, 78, 23, 251.44, 1365, 877, 81, Active
1787023729,0, 25143, 100, 30, 210.73, 1372, 877, 82, Not Active
1787023730,0, 25143, 100, 29, 183.07, 1365, 877, 82, Not Active
1787023731,0, 25143, 99, 28, 225.83, 1357, 877, 82, Active
1787023732,0, 25143, 100, 25, 229.95, 1372, 877, 82, Active
1787023734,0, 25143, 100, 26, 183.95, 1365, 877, 82, Not Active
1787023735,0, 25143, 79, 14, 152.07, 1380, 877, 81, Not Active
1787023736,0, 25143, 100, 26, 183.19, 1365, 877, 82, Not Active
1787023737,0, 25143, 99, 26, 261.70, 1372, 877, 82, Active
1787023738,0, 25143, 100, 25, 132.88, 1372, 877, 82, Not Active
1787023739,0, 25143, 100, 31, 244.38, 1357, 877, 82, Active
1787023740,0, 25143, 99, 29, 182.42, 1372, 877, 82, Not Active
1787023741,0, 25143, 100, 24, 221.78, 1365, 877, 82, Active
1787023742,0, 25143, 71, 17, 185.38, 1365, 877, 81, Not Active
1787023743,0, 25143, 100, 27, 258.00, 1380, 877, 82, Not Active
1787023744,0, 25143, 100, 23, 183.58, 1357, 877, 82, Not Active
1787023745,0, 25143, 100, 28, 145.41, 1380, 877, 81, Not Active
1787023746,0, 25143, 100, 24, 240.65, 1357, 877, 82, Active
1787023747,0, 25143, 100, 29, 183.58, 1357, 877, 82, Not Active
1787023749,0, 25143, 100, 29, 143.22, 1372, 877, 82, Active
1787023750,0, 25143, 100, 23, 209.41, 1380, 877, 82, Not Active
1787023751,0, 25143, 100, 29, 184.95, 1372, 877, 82, Not Active
1787023752,0, 25143, 100, 27, 160.54, 1365, 877, 82, Not Active
1787023753,0, 25143, 100, 29, 150.24, 1380, 877, 82, Not Active
1787023754,0, 25143, 100, 23, 141.95, 1372, 877, 82, Not Active
1787023755,0, 25143, 100, 23, 180.18, 1380, 877, 82, Not Active
1787023756,0, 25143, 66, 18, 186.09, 1380, 877, 81, Not Active
1787023757,0, 25143, 100, 27, 146.44, 1372, 877, 81, Active
1787023758,0, 25143, 100, 23, 148.44, 1380, 877, 82, Not Active
1787023759,0, 25143, 100, 29, 202.40, 1380, 877, 82, Not Active
1787023760,0, 25143, 100, 28, 149.24, 1372, 877, 81, Not Active
1787023761,0, 25143, 100, 28, 176.05, 1372, 877, 82, Not Active
1787023762,0, 25143, 100, 26, 229.91, 1372, 877, 82, Active
1787023763,0, 25143, 82, 14, 186.38, 1380, 877, 81, Not Active
1787023765,0, 25143, 100, 27, 162.24, 1372, 877, 82, Active
1787023766,0, 25143, 100, 30, 191.70, 1380, 877, 82, Not Active
1787023767,0, 25143, 100, 30, 190.44, 1372, 877, 82, Not Active
1787023768,0, 25143, 100, 27, 188.20, 1365, 877, 82, Not Active
1787023769,0, 25143, 100, 25, 185.30, 1357, 877, 82, Not Active
1787023770,0, 25143, 100, 23, 232.76, 1357, 877, 82, Active
1787023771,0, 25143, 68, 11, 186.18, 1380, 877, 81, Not Active
1787023772,0, 25143, 100, 29, 182.22, 1365, 877, 81, Not Active
1787023773,0, 25143, 100, 23, 198.16, 1380, 877, 82, Not Active
1787023774,0, 25143, 100, 23, 238.40, 1357, 877, 82, Active
1787023775,0, 25143, 100, 29, 252.20, 1380, 877, 82, Not Active
1787023776,0, 25143, 100, 26, 200.72, 1372, 877, 81, Active
1787023777,0, 25143, 100, 30, 174.68, 1365, 877, 82, Not Active
1787023778,0, 25143, 64, 17, 141.56, 1380, 877, 81, Not Active
1787023780,0, 25143, 100, 25, 181.90, 1350, 877, 81, Not Active
1787023781,0, 25143, 100, 23, 253.38, 1372, 877, 82, Active
1787023782,0, 25143, 100, 23, 150.82, 1380, 877, 82, Not Active
1787023783,0, 25143, 100, 30, 197.96, 1372, 877, 82, Not Active
1787023784,0, 25143, 100, 31, 207.71, 1372, 877, 82, Active
1787023785,0, 25143, 100, 31, 193.65, 1380, 877, 82, Not Active
1787023786,0, 25143, 100, 22, 262.48, 1380, 877, 82, Not Active
1787023787,0, 25143, 100, 29, 195.53, 1365, 877, 81, Not Active
1787023788,0, 25143, 100, 29, 193.41, 1372, 877, 81, Active
1787023789,0, 25143, 100, 23, 189.88, 1357, 877, 82, Not Active
1787023790,0, 25143, 100, 24, 128.00, 1380, 877, 81, Not Active
1787023791,0, 25143, 100, 31, 190.34, 1380, 877, 82, Not Active
1787023792,0, 25143, 100, 27, 165.84, 1372, 877, 81, Active
1787023793,0, 25143, 100, 27, 186.96, 1357, 877, 82, Not Active
1787023795,0, 25143, 68, 15, 192.29, 1380, 877, 80, Not Active
1787023796,0, 25143, 100, 27, 223.68, 1372, 877, 81, Active
1787023797,0, 25143, 100, 25, 206.10, 1365, 877, 82, Not Active
1787023798,0, 25143, 100, 27, 130.73, 1372, 877, 82, Not Active
1787023799,0, 25143, 100, 27, 219.74, 1380, 877, 82, Not Active
1787023800,0, 25143, 100, 25, 144.78, 1372, 877, 82, Not Active
1787023801,0, 25143, 100, 26, 203.79, 1372, 877, 82, Active
1787023802,0, 25143, 81, 13, 135.59, 1380, 877, 81, Not Active
1787023803,0, 25143, 100, 22, 250.18, 1342, 877, 81, Active
1787023804,0, 25143, 100, 23, 191.61, 1380, 877, 82, Not Active
1787023805,0, 25143, 100, 30, 181.05, 1365, 877, 82, Not Active
1787023806,0, 25143, 100, 29, 182.02, 1380, 877, 82, Not Active
1787023807,0, 25143, 100, 27, 194.94, 1372, 877, 81, Active
1787023808,0, 25143, 100, 25, 245.98, 1372, 877, 82, Active
1787023810,0, 25143, 100, 23, 215.36, 1380, 877, 82, Not Active
1787023811,0, 25143, 68, 11, 199.85, 1380, 877, 80, Not Active
1787023812,0, 25143, 100, 26, 257.46, 1357, 877, 81, Active
1787023813,0, 25143, 100, 25, 229.58, 1357, 877, 82, Active
1787023814,0, 25143, 100, 30, 194.91, 1365, 877, 82, Not Active
1787023815,0, 25143, 100, 30, 190.34, 1365, 877, 82, Not Active
1787023816,0, 25143, 100, 22, 183.97, 1372, 877, 82, Not Active
1787023817,0, 25143, 100, 30, 187.77, 1372, 877, 82, Not Active
1787023818,0, 25143, 66, 17, 168.57, 1380, 877, 80, Not Active
1787023819,0, 25143, 100, 27, 195.60, 1365, 877, 81, Not Active
1787023820,0, 25143, 100, 27, 185.31, 1372, 877, 82, Active
1787023821,0, 25143, 100, 22, 185.72, 1372, 877, 82, Not Active
1787023822,0, 25143, 100, 28, 164.68, 1372, 877, 81, Not Active
1787023823,0, 25143, 100, 31, 186.77, 1372, 877, 82, Active
1787023825,0, 25143, 99, 22, 179.59, 1365, 877, 82, Not Active
1787023826,0, 25143, 100, 30, 183.00, 1365, 877, 82, Not Active
1787023827,0, 25143, 79, 13, 148.49, 1380, 877, 80, Not Active
1787023828,0, 25143, 100, 25, 225.44, 1380, 877, 81, Not Active
1787023829,0, 25143, 100, 23, 227.29, 1380, 877, 81, Not Active
1787023830,0, 25143, 100, 31, 244.14, 1372, 877, 81, Active
1787023831,0, 25143, 99, 22, 116.14, 1380, 877, 81, Not Active
1787023832,0, 25143, 100, 31, 148.29, 1372, 877, 81, Not Active
1787023833,0, 25143, 100, 26, 181.15, 1350, 877, 82, Not Active
1787023834,0, 25143, 100, 29, 229.91, 1357, 877, 82, Active
1787023835,0, 25143, 79, 13, 89.26, 1380, 877, 80, Not Active
1787023836,0, 25143, 100, 28, 186.41, 1357, 877, 81, Not Active
1787023837,0, 25143, 99, 20, 262.00, 1365, 877, 82, Active
1787023838,0, 25143, 100, 31, 200.13, 1380, 877, 81, Not Active
1787023839,0, 25143, 100, 27, 169.65, 1372, 877, 81, Active
1787023841,0, 25143, 100, 30, 188.88, 1372, 877, 82, Not Active
1787023842,0, 25143, 100, 29, 251.64, 1380, 877, 81, Not Active
1787023843,0, 25143, 100, 24, 239.70, 1380, 877, 81, Not Active
1787023844,0, 25143, 66, 10, 240.56, 1380, 877, 79, Not Active
1787023845,0, 25143, 100, 26, 229.03, 1380, 877, 81, Not Active
1787023846,0, 25143, 99, 27, 186.74, 1372, 877, 81, Active
1787023847,0, 25143, 100, 22, 201.27, 1342, 877, 82, Active
1787023848,0, 25143, 100, 21, 259.26, 1380, 877, 81, Not Active
1787023849,0, 25143, 100, 26, 133.95, 1372, 877, 81, Active
1787023850,0, 25143, 100, 24, 190.54, 1372, 877, 82, Active
1787023851,0, 25143, 100, 23, 248.61, 1380, 877, 82, Not Active
1787023852,0, 25143, 66, 10, 239.01, 1380, 877, 78, Not Active
1787023853,0, 25143, 100, 22, 128.98, 1372, 877, 81, Active
1787023854,0, 25143, 99, 26, 207.76, 1372, 877, 81, Not Active
1787023856,0, 25143, 100, 31, 154.54, 1380, 877, 81, Not Active
1787023857,0, 25143, 99, 28, 190.34, 1365, 877, 82, Not Active
1787023858,0, 25143, 100, 23, 205.16, 1372, 877, 81, Active
1787023859,0, 25143, 100, 23, 191.22, 1380, 877, 82, Not Active
1787023860,0, 25143, 100, 23, 165.82, 1372, 877, 81, Active
1787023861,0, 25143, 78, 12, 183.85, 1380, 877, 79, Not Active
1787023862,0, 25143, 100, 24, 188.10, 1372, 877, 81, Not Active
1787023863,0, 25143, 100, 22, 109.72, 1372, 877, 80, Active
1787023864,0, 25143, 100, 26, 187.03, 1372, 877, 81, Not Active
1787023865,0, 25143, 99, 27, 207.03, 1380, 877, 81, Not Active
1787023866,0, 25143, 100, 27, 184.60, 1357, 877, 81, Not Active
1787023867,0, 25143, 99, 22, 149.17, 1380, 877, 81, Not Active
1787023868,0, 25143, 100, 24, 248.78, 1357, 877, 81, Active
1787023869,0, 25143, 78, 13, 103.99, 1380, 877, 80, Not Active
1787023871,0, 25143, 100, 23, 184.24, 1372, 877, 81, Not Active
1787023872,0, 25143, 100, 22, 240.76, 1372, 877, 81, Active
1787023873,0, 25143, 100, 24, 193.46, 1372, 877, 82, Not Active
1787023874,0, 25143, 100, 22, 138.10, 1372, 877, 81, Not Active
1787023875,0, 25143, 100, 25, 262.04, 1380, 877, 81, Not Active
1787023876,0, 25143, 100, 23, 183.16, 1372, 877, 81, Not Active
1787023877,0, 25143, 100, 24, 138.98, 1372, 877, 81, Active
1787023878,0, 25143, 100, 21, 78.28, 1380, 877, 80, Not Active
1787023879,0, 25143, 100, 23, 136.64, 1372, 877, 80, Active
1787023880,0, 25143, 100, 29, 222.46, 1342, 877, 81, Active
1787023881,0, 25143, 100, 22, 185.21, 1380, 877, 81, Not Active
1787023882,0, 25143, 100, 23, 132.78, 1380, 877, 81, Not Active
1787023883,0, 25143, 100, 23, 237.46, 1380, 877, 81, Not Active
1787023884,0, 25143, 100, 24, 195.40, 1357, 877, 81, Not Active
1787023886,0, 25143, 100, 30, 183.97, 1357, 877, 81, Not Active
1787023887,0, 25143, 100, 29, 185.34, 1372, 877, 81, Active
1787023888,0, 25143, 71, 11, 139.76, 1380, 877, 79, Not Active
1787023889,0, 25143, 100, 24, 183.68, 1372, 877, 81, Not Active
1787023890,0, 25143, 100, 29, 131.61, 1372, 877, 81, Active
1787023891,0, 25143, 100, 22, 173.12, 1380, 877, 81, Not Active
1787023892,0, 25143, 100, 22, 152.25, 1380, 877, 80, Not Active
1787023893,0, 25143, 100, 24, 215.15, 1372, 877, 81, Not Active
1787023894,0, 25143, 100, 29, 197.45, 1380, 877, 81, Not Active
1787023895,0, 25143, 100, 28, 182.80, 1365, 877, 81, Not Active
1787023896,0, 25143, 100, 22, 138.63, 1380, 877, 79, Not Active
1787023897,0, 25143, 100, 28, 257.61, 1365, 877, 81, Active
1787023898,0, 25143, 100, 22, 219.41, 1342, 877, 81, Active
1787023899,0, 25143, 100, 29, 196.01, 1365, 877, 81, Not Active
1787023900,0, 25143, 100, 28, 182.39, 1365, 877, 81, Not Active
1787023902,0, 25143, 100, 24, 188.52, 1372, 877, 81, Active
1787023903,0, 25143, 100, 24, 181.83, 1365, 877, 81, Not Active
1787023904,0, 25143, 100, 24, 186.64, 1372, 877, 81, Active
1787023905,0, 25143, 100, 24, 189.17, 1372, 877, 81, Active
1787023906,0, 25143, 76, 12, 143.66, 1380, 877, 80, Not Active
1787023907,0, 25143, 100, 26, 238.63, 1380, 877, 81, Not Active
1787023908,0, 25143, 100, 23, 241.72, 1380, 877, 80, Not Active
1787023909,0, 25143, 100, 24, 115.08, 1380, 877, 81, Not Active
1787023910,0, 25143, 100, 29, 158.92, 1380, 877, 81, Not Active
1787023911,0, 25143, 100, 24, 129.65, 1372, 877, 81, Active
1787023912,0, 25143, 100, 25, 179.29, 1380, 877, 81, Not Active
1787023913,0, 25143, 100, 21, 186.41, 1372, 877, 81, Active
1787023914,0, 25143, 100, 24, 125.37, 1380, 877, 81, Not Active
1787023915,0, 25143, 73, 11, 201.86, 1380, 877, 80, Not Active
1787023917,0, 25143, 100, 25, 192.90, 1357, 877, 81, Not Active
1787023918,0, 25143, 100, 22, 213.71, 1380, 877, 81, Not Active
1787023919,0, 25143, 100, 30, 228.74, 1342, 877, 81, Active
1787023920,0, 25143, 100, 22, 176.86, 1380, 877, 80, Not Active
1787023921,0, 25143, 100, 30, 228.37, 1380, 877, 81, Not Active
1787023922,0, 25143, 100, 24, 165.91, 1372, 877, 80, Active
1787023923,0, 25143, 100, 28, 184.95, 1380, 877, 81, Not Active
1787023924,0, 25143, 100, 24, 186.50, 1380, 877, 81, Not Active
1787023925,0, 25143, 100, 24, 149.66, 1372, 877, 80, Active
1787023926,0, 25143, 100, 30, 183.00, 1372, 877, 81, Not Active
1787023927,0, 25143, 99, 21, 194.46, 1372, 877, 81, Not Active
1787023928,0, 25143, 100, 26, 257.57, 1380, 877, 81, Not Active
1787023929,0, 25143, 99, 21, 136.93, 1380, 877, 80, Not Active
1787023930,0, 25143, 100, 21, 185.02, 1372, 877, 81, Active
1787023932,0, 25143, 100, 27, 211.45, 1380, 877, 81, Not Active
1787023933,0, 25143, 100, 22, 230.37, 1380, 877, 80, Not Active
1787023934,0, 25143, 100, 24, 130.05, 1380, 877, 80, Not Active
1787023935,0, 25143, 100, 25, 224.85, 1380, 877, 80, Not Active
1787023936,0, 25143, 100, 21, 160.55, 1372, 877, 80, Active
1787023937,0, 25143, 99, 21, 194.75, 1365, 877, 81, Not Active
1787023938,0, 25143, 100, 25, 250.26, 1380, 877, 80, Not Active
1787023939,0, 25143, 99, 21, 168.38, 1380, 877, 80, Not Active
1787023940,0, 25143, 100, 24, 187.71, 1372, 877, 81, Active
1787023941,0, 25143, 99, 22, 198.70, 1380, 877, 79, Not Active
1787023942,0, 25143, 100, 27, 139.56, 1380, 877, 81, Not Active
1787023943,0, 25143, 100, 24, 184.04, 1380, 877, 81, Not Active
1787023944,0, 25143, 100, 26, 189.56, 1380, 877, 80, Not Active
1787023945,0, 25143, 100, 24, 201.17, 1380, 877, 81, Not Active
